Gene stable ID,is_gpcr_evidence,is_gpcr
Wban_01836,Encodes protein that lacks InterPro GPCR domains,False
Wban_01837,Encodes protein that lacks InterPro GPCR domains,False
Wban_01838,Encodes protein that lacks InterPro GPCR domains,False
Wban_01839,Encodes protein that lacks InterPro GPCR domains,False
Wban_01840,Encodes protein that lacks InterPro GPCR domains,False
Wban_01841,Encodes protein that lacks InterPro GPCR domains,False
Wban_01842,Encodes protein that lacks InterPro GPCR domains,False
Wban_01843,Encodes protein that lacks InterPro GPCR domains,False
Wban_01844,Encodes protein that lacks InterPro GPCR domains,False
Wban_01845,Encodes protein that lacks InterPro GPCR domains,False
Wban_01846,Encodes protein that lacks InterPro GPCR domains,False
Wban_01847,Encodes protein that lacks InterPro GPCR domains,False
Wban_01848,Encodes protein that lacks InterPro GPCR domains,False
Wban_01849,Encodes protein that lacks InterPro GPCR domains,False
Wban_01850,Encodes protein that lacks InterPro GPCR domains,False
Wban_01851,Encodes protein that lacks InterPro GPCR domains,False
Wban_01852,Encodes protein that lacks InterPro GPCR domains,False
Wban_01853,Encodes protein that lacks InterPro GPCR domains,False
Wban_01854,Encodes protein that lacks InterPro GPCR domains,False
Wban_01855,Encodes protein that lacks InterPro GPCR domains,False
Wban_01856,Encodes protein that lacks InterPro GPCR domains,False
Wban_01857,Encodes protein that lacks InterPro GPCR domains,False
Wban_01858,Encodes protein that lacks InterPro GPCR domains,False
Wban_01859,Encodes protein that lacks InterPro GPCR domains,False
Wban_01860,Encodes protein that lacks InterPro GPCR domains,False
Wban_01861,Encodes protein that lacks InterPro GPCR domains,False
Wban_01862,Encodes protein that lacks InterPro GPCR domains,False
Wban_01863,Encodes protein that lacks InterPro GPCR domains,False
Wban_01864,Encodes protein that lacks InterPro GPCR domains,False
Wban_01865,Encodes protein that lacks InterPro GPCR domains,False
Wban_01866,Encodes protein that lacks InterPro GPCR domains,False
Wban_01867,Encodes protein that lacks InterPro GPCR domains,False
Wban_01868,Encodes protein that lacks InterPro GPCR domains,False
Wban_01869,Encodes protein that lacks InterPro GPCR domains,False
Wban_01870,Encodes protein that lacks InterPro GPCR domains,False
Wban_01871,Encodes protein that lacks InterPro GPCR domains,False
Wban_01872,Encodes protein that lacks InterPro GPCR domains,False
Wban_01873,Encodes protein that lacks InterPro GPCR domains,False
Wban_01874,Encodes protein that lacks InterPro GPCR domains,False
Wban_01875,Encodes protein that lacks InterPro GPCR domains,False
Wban_01876,Encodes protein that lacks InterPro GPCR domains,False
Wban_01877,Encodes protein that lacks InterPro GPCR domains,False
Wban_01878,Encodes protein that lacks InterPro GPCR domains,False
Wban_01879,Encodes protein that lacks InterPro GPCR domains,False
Wban_01880,Encodes protein that lacks InterPro GPCR domains,False
Wban_01881,Encodes protein that lacks InterPro GPCR domains,False
Wban_01882,Encodes protein that lacks InterPro GPCR domains,False
Wban_01883,Encodes protein that lacks InterPro GPCR domains,False
Wban_01884,Encodes protein that lacks InterPro GPCR domains,False
Wban_01885,Encodes protein that lacks InterPro GPCR domains,False
Wban_01886,Encodes protein that lacks InterPro GPCR domains,False
Wban_01887,Encodes protein that lacks InterPro GPCR domains,False
Wban_01888,Encodes protein that lacks InterPro GPCR domains,False
Wban_01889,Encodes protein that lacks InterPro GPCR domains,False
Wban_01890,Encodes protein that lacks InterPro GPCR domains,False
Wban_01891,Encodes protein that lacks InterPro GPCR domains,False
Wban_01892,Encodes protein that lacks InterPro GPCR domains,False
Wban_01893,Encodes protein that lacks InterPro GPCR domains,False
Wban_01894,Encodes protein that lacks InterPro GPCR domains,False
Wban_01895,Encodes protein that lacks InterPro GPCR domains,False
Wban_01896,Encodes protein that lacks InterPro GPCR domains,False
Wban_01897,Encodes protein that lacks InterPro GPCR domains,False
Wban_01898,Encodes protein that lacks InterPro GPCR domains,False
Wban_01899,Encodes protein that lacks InterPro GPCR domains,False
Wban_01900,Encodes protein that lacks InterPro GPCR domains,False
Wban_01901,Encodes protein that lacks InterPro GPCR domains,False
Wban_01902,Encodes protein that lacks InterPro GPCR domains,False
Wban_01903,Encodes protein that lacks InterPro GPCR domains,False
Wban_01904,Encodes protein that lacks InterPro GPCR domains,False
Wban_01905,Encodes protein that lacks InterPro GPCR domains,False
Wban_01906,Encodes protein that lacks InterPro GPCR domains,False
Wban_01907,Encodes protein that lacks InterPro GPCR domains,False
Wban_01908,Encodes protein that lacks InterPro GPCR domains,False
Wban_01909,Encodes protein that lacks InterPro GPCR domains,False
Wban_01910,Encodes protein that lacks InterPro GPCR domains,False
Wban_01911,Encodes protein that lacks InterPro GPCR domains,False
Wban_01912,Encodes protein that lacks InterPro GPCR domains,False
Wban_01913,Encodes protein that lacks InterPro GPCR domains,False
Wban_01914,Encodes protein that lacks InterPro GPCR domains,False
Wban_01915,"Encodes protein with InterPro domain(s): IPR017452 - GPCR, rhodopsin-like, 7TM",True
Wban_01916,Encodes protein that lacks InterPro GPCR domains,False
Wban_01917,Encodes protein that lacks InterPro GPCR domains,False
Wban_01918,Encodes protein that lacks InterPro GPCR domains,False
Wban_01919,Encodes protein that lacks InterPro GPCR domains,False
Wban_01920,Encodes protein that lacks InterPro GPCR domains,False
Wban_01921,Encodes protein that lacks InterPro GPCR domains,False
Wban_01922,Encodes protein that lacks InterPro GPCR domains,False
Wban_01923,Encodes protein that lacks InterPro GPCR domains,False
Wban_01924,Encodes protein that lacks InterPro GPCR domains,False
Wban_01925,Encodes protein that lacks InterPro GPCR domains,False
Wban_01926,Encodes protein that lacks InterPro GPCR domains,False
Wban_01927,Encodes protein that lacks InterPro GPCR domains,False
Wban_01928,Encodes protein that lacks InterPro GPCR domains,False
Wban_01929,Encodes protein that lacks InterPro GPCR domains,False
Wban_01930,Encodes protein that lacks InterPro GPCR domains,False
Wban_01931,Encodes protein that lacks InterPro GPCR domains,False
Wban_01932,Encodes protein that lacks InterPro GPCR domains,False
Wban_01933,Encodes protein that lacks InterPro GPCR domains,False
Wban_01934,Encodes protein that lacks InterPro GPCR domains,False
Wban_01935,Encodes protein that lacks InterPro GPCR domains,False
Wban_01936,Encodes protein that lacks InterPro GPCR domains,False
Wban_01937,Encodes protein that lacks InterPro GPCR domains,False
Wban_01938,Encodes protein that lacks InterPro GPCR domains,False
Wban_01939,Encodes protein that lacks InterPro GPCR domains,False
Wban_01940,Encodes protein that lacks InterPro GPCR domains,False
Wban_01941,Encodes protein that lacks InterPro GPCR domains,False
Wban_01942,Encodes protein that lacks InterPro GPCR domains,False
Wban_01943,Encodes protein that lacks InterPro GPCR domains,False
Wban_01944,Encodes protein that lacks InterPro GPCR domains,False
Wban_01945,Encodes protein that lacks InterPro GPCR domains,False
Wban_01946,Encodes protein that lacks InterPro GPCR domains,False
Wban_01947,Encodes protein that lacks InterPro GPCR domains,False
Wban_01948,Encodes protein that lacks InterPro GPCR domains,False
Wban_01949,Encodes protein that lacks InterPro GPCR domains,False
Wban_01950,Encodes protein that lacks InterPro GPCR domains,False
Wban_01951,Encodes protein that lacks InterPro GPCR domains,False
Wban_01952,Encodes protein that lacks InterPro GPCR domains,False
Wban_01953,Encodes protein that lacks InterPro GPCR domains,False
Wban_01954,Encodes protein that lacks InterPro GPCR domains,False
Wban_01955,Encodes protein that lacks InterPro GPCR domains,False
Wban_01956,Encodes protein that lacks InterPro GPCR domains,False
Wban_01957,Encodes protein that lacks InterPro GPCR domains,False
Wban_01958,Encodes protein that lacks InterPro GPCR domains,False
Wban_01959,Encodes protein that lacks InterPro GPCR domains,False
Wban_01960,Encodes protein that lacks InterPro GPCR domains,False
Wban_01961,Encodes protein that lacks InterPro GPCR domains,False
Wban_01962,Encodes protein that lacks InterPro GPCR domains,False
Wban_01963,Encodes protein that lacks InterPro GPCR domains,False
Wban_01964,Encodes protein that lacks InterPro GPCR domains,False
Wban_01965,Encodes protein that lacks InterPro GPCR domains,False
Wban_01966,Encodes protein that lacks InterPro GPCR domains,False
Wban_01967,Encodes protein that lacks InterPro GPCR domains,False
Wban_01968,Encodes protein that lacks InterPro GPCR domains,False
Wban_01969,Encodes protein that lacks InterPro GPCR domains,False
Wban_01970,Encodes protein that lacks InterPro GPCR domains,False
Wban_01971,Encodes protein that lacks InterPro GPCR domains,False
Wban_01972,Encodes protein that lacks InterPro GPCR domains,False
Wban_01973,Encodes protein that lacks InterPro GPCR domains,False
Wban_01974,Encodes protein that lacks InterPro GPCR domains,False
Wban_01975,Encodes protein that lacks InterPro GPCR domains,False
Wban_01976,Encodes protein that lacks InterPro GPCR domains,False
Wban_01977,Encodes protein that lacks InterPro GPCR domains,False
Wban_01978,Encodes protein that lacks InterPro GPCR domains,False
Wban_01979,Encodes protein that lacks InterPro GPCR domains,False
Wban_01980,Encodes protein that lacks InterPro GPCR domains,False
Wban_01981,Encodes protein that lacks InterPro GPCR domains,False
Wban_01982,Encodes protein that lacks InterPro GPCR domains,False
Wban_01983,"Encodes protein with InterPro domain(s): IPR017452 - GPCR, rhodopsin-like, 7TM",True
Wban_01984,Encodes protein that lacks InterPro GPCR domains,False
Wban_01985,Encodes protein that lacks InterPro GPCR domains,False
Wban_01986,Encodes protein that lacks InterPro GPCR domains,False
Wban_01987,Encodes protein that lacks InterPro GPCR domains,False
Wban_01988,Encodes protein that lacks InterPro GPCR domains,False
Wban_01989,Encodes protein that lacks InterPro GPCR domains,False
Wban_01990,Encodes protein that lacks InterPro GPCR domains,False
Wban_01991,Encodes protein that lacks InterPro GPCR domains,False
Wban_01992,Encodes protein that lacks InterPro GPCR domains,False
Wban_01993,Encodes protein that lacks InterPro GPCR domains,False
Wban_01994,Encodes protein that lacks InterPro GPCR domains,False
Wban_01995,Encodes protein that lacks InterPro GPCR domains,False
Wban_01996,Encodes protein that lacks InterPro GPCR domains,False
Wban_01997,Encodes protein that lacks InterPro GPCR domains,False
Wban_01998,Encodes protein that lacks InterPro GPCR domains,False
Wban_01999,Encodes protein that lacks InterPro GPCR domains,False
Wban_02000,Encodes protein that lacks InterPro GPCR domains,False
Wban_02001,Encodes protein that lacks InterPro GPCR domains,False
Wban_02002,Encodes protein that lacks InterPro GPCR domains,False
Wban_02003,Encodes protein that lacks InterPro GPCR domains,False
Wban_02004,Encodes protein that lacks InterPro GPCR domains,False
Wban_02005,Encodes protein that lacks InterPro GPCR domains,False
Wban_02006,Encodes protein that lacks InterPro GPCR domains,False
Wban_02007,Encodes protein that lacks InterPro GPCR domains,False
Wban_02008,Encodes protein that lacks InterPro GPCR domains,False
Wban_02009,Encodes protein that lacks InterPro GPCR domains,False
Wban_02010,Encodes protein that lacks InterPro GPCR domains,False
Wban_02011,Encodes protein that lacks InterPro GPCR domains,False
Wban_02012,Encodes protein that lacks InterPro GPCR domains,False
Wban_02013,Encodes protein that lacks InterPro GPCR domains,False
Wban_02014,Encodes protein that lacks InterPro GPCR domains,False
Wban_02015,"Encodes protein with InterPro domain(s): IPR017452 - GPCR, rhodopsin-like, 7TM",True
Wban_02016,Encodes protein that lacks InterPro GPCR domains,False
Wban_02017,Encodes protein that lacks InterPro GPCR domains,False
Wban_02018,Encodes protein that lacks InterPro GPCR domains,False
Wban_02019,Encodes protein that lacks InterPro GPCR domains,False
Wban_02020,Encodes protein that lacks InterPro GPCR domains,False
Wban_02021,Encodes protein that lacks InterPro GPCR domains,False
Wban_02022,Encodes protein that lacks InterPro GPCR domains,False
Wban_02023,Encodes protein that lacks InterPro GPCR domains,False
Wban_02024,Encodes protein that lacks InterPro GPCR domains,False
Wban_02025,Encodes protein that lacks InterPro GPCR domains,False
Wban_02026,Encodes protein that lacks InterPro GPCR domains,False
Wban_02027,Encodes protein that lacks InterPro GPCR domains,False
Wban_02028,Encodes protein that lacks InterPro GPCR domains,False
Wban_02029,Encodes protein that lacks InterPro GPCR domains,False
Wban_02030,Encodes protein that lacks InterPro GPCR domains,False
Wban_02031,Encodes protein that lacks InterPro GPCR domains,False
Wban_02032,Encodes protein that lacks InterPro GPCR domains,False
Wban_02033,Encodes protein that lacks InterPro GPCR domains,False
Wban_02034,Encodes protein that lacks InterPro GPCR domains,False
Wban_02035,Encodes protein that lacks InterPro GPCR domains,False
Wban_02036,Encodes protein that lacks InterPro GPCR domains,False
Wban_02037,Encodes protein that lacks InterPro GPCR domains,False
Wban_02038,Encodes protein that lacks InterPro GPCR domains,False
Wban_02039,Encodes protein that lacks InterPro GPCR domains,False
Wban_02040,Encodes protein that lacks InterPro GPCR domains,False
Wban_02041,Encodes protein that lacks InterPro GPCR domains,False
Wban_02042,Encodes protein that lacks InterPro GPCR domains,False
Wban_02043,Encodes protein that lacks InterPro GPCR domains,False
Wban_02044,Encodes protein that lacks InterPro GPCR domains,False
Wban_02045,Encodes protein that lacks InterPro GPCR domains,False
Wban_02046,Encodes protein that lacks InterPro GPCR domains,False
Wban_02047,Encodes protein that lacks InterPro GPCR domains,False
Wban_02048,Encodes protein that lacks InterPro GPCR domains,False
Wban_02049,Encodes protein that lacks InterPro GPCR domains,False
Wban_02050,Encodes protein that lacks InterPro GPCR domains,False
Wban_02051,Encodes protein that lacks InterPro GPCR domains,False
Wban_02052,Encodes protein that lacks InterPro GPCR domains,False
Wban_02053,Encodes protein that lacks InterPro GPCR domains,False
Wban_02054,Encodes protein that lacks InterPro GPCR domains,False
Wban_02055,Encodes protein that lacks InterPro GPCR domains,False
Wban_02056,Encodes protein that lacks InterPro GPCR domains,False
Wban_02057,Encodes protein that lacks InterPro GPCR domains,False
Wban_02058,Encodes protein that lacks InterPro GPCR domains,False
Wban_02059,Encodes protein that lacks InterPro GPCR domains,False
Wban_02060,Encodes protein that lacks InterPro GPCR domains,False
Wban_02061,Encodes protein that lacks InterPro GPCR domains,False
Wban_02062,Encodes protein that lacks InterPro GPCR domains,False
Wban_02063,Encodes protein that lacks InterPro GPCR domains,False
Wban_02064,Encodes protein that lacks InterPro GPCR domains,False
Wban_02065,Encodes protein that lacks InterPro GPCR domains,False
Wban_02066,Encodes protein that lacks InterPro GPCR domains,False
Wban_02067,Encodes protein that lacks InterPro GPCR domains,False
Wban_02068,Encodes protein that lacks InterPro GPCR domains,False
Wban_02069,Encodes protein that lacks InterPro GPCR domains,False
Wban_02070,Encodes protein that lacks InterPro GPCR domains,False
Wban_02071,Encodes protein that lacks InterPro GPCR domains,False
Wban_02072,Encodes protein that lacks InterPro GPCR domains,False
Wban_02073,Encodes protein that lacks InterPro GPCR domains,False
Wban_02074,Encodes protein that lacks InterPro GPCR domains,False
Wban_02075,Encodes protein that lacks InterPro GPCR domains,False
Wban_02076,Encodes protein that lacks InterPro GPCR domains,False
Wban_02077,Encodes protein that lacks InterPro GPCR domains,False
Wban_02078,Encodes protein that lacks InterPro GPCR domains,False
Wban_02079,Encodes protein that lacks InterPro GPCR domains,False
Wban_02080,Encodes protein that lacks InterPro GPCR domains,False
Wban_02081,Encodes protein that lacks InterPro GPCR domains,False
Wban_02082,Encodes protein that lacks InterPro GPCR domains,False
Wban_02083,Encodes protein that lacks InterPro GPCR domains,False
Wban_02084,Encodes protein that lacks InterPro GPCR domains,False
Wban_02085,Encodes protein that lacks InterPro GPCR domains,False
Wban_02086,Encodes protein that lacks InterPro GPCR domains,False
Wban_02087,Encodes protein that lacks InterPro GPCR domains,False
Wban_02088,Encodes protein that lacks InterPro GPCR domains,False
Wban_02089,Encodes protein that lacks InterPro GPCR domains,False
Wban_02090,Encodes protein that lacks InterPro GPCR domains,False
Wban_02091,Encodes protein that lacks InterPro GPCR domains,False
Wban_02092,Encodes protein that lacks InterPro GPCR domains,False
Wban_02093,Encodes protein that lacks InterPro GPCR domains,False
Wban_02094,Encodes protein that lacks InterPro GPCR domains,False
Wban_02095,Encodes protein that lacks InterPro GPCR domains,False
Wban_02096,Encodes protein that lacks InterPro GPCR domains,False
Wban_02097,Encodes protein that lacks InterPro GPCR domains,False
Wban_02098,Encodes protein that lacks InterPro GPCR domains,False
Wban_02099,Encodes protein that lacks InterPro GPCR domains,False
Wban_02100,Encodes protein that lacks InterPro GPCR domains,False
Wban_02101,Encodes protein that lacks InterPro GPCR domains,False
Wban_02102,Encodes protein that lacks InterPro GPCR domains,False
Wban_02103,Encodes protein that lacks InterPro GPCR domains,False
Wban_02104,Encodes protein that lacks InterPro GPCR domains,False
Wban_02105,Encodes protein that lacks InterPro GPCR domains,False
Wban_02106,Encodes protein that lacks InterPro GPCR domains,False
Wban_02107,Encodes protein that lacks InterPro GPCR domains,False
Wban_02108,Encodes protein that lacks InterPro GPCR domains,False
Wban_02109,Encodes protein that lacks InterPro GPCR domains,False
Wban_02110,Encodes protein that lacks InterPro GPCR domains,False
Wban_02111,Encodes protein that lacks InterPro GPCR domains,False
Wban_02112,Encodes protein that lacks InterPro GPCR domains,False
Wban_02113,Encodes protein that lacks InterPro GPCR domains,False
Wban_02114,Encodes protein that lacks InterPro GPCR domains,False
Wban_02115,Encodes protein that lacks InterPro GPCR domains,False
Wban_02116,Encodes protein that lacks InterPro GPCR domains,False
Wban_02117,Encodes protein that lacks InterPro GPCR domains,False
Wban_02118,Encodes protein that lacks InterPro GPCR domains,False
Wban_02119,Encodes protein that lacks InterPro GPCR domains,False
Wban_02120,Encodes protein that lacks InterPro GPCR domains,False
Wban_02121,Encodes protein that lacks InterPro GPCR domains,False
Wban_02122,Encodes protein that lacks InterPro GPCR domains,False
Wban_02123,Encodes protein that lacks InterPro GPCR domains,False
Wban_02124,Encodes protein that lacks InterPro GPCR domains,False
Wban_02125,Encodes protein that lacks InterPro GPCR domains,False
Wban_02126,Encodes protein that lacks InterPro GPCR domains,False
Wban_02127,Encodes protein that lacks InterPro GPCR domains,False
Wban_02128,Encodes protein that lacks InterPro GPCR domains,False
Wban_02129,Encodes protein that lacks InterPro GPCR domains,False
Wban_02130,Encodes protein that lacks InterPro GPCR domains,False
Wban_02131,Encodes protein that lacks InterPro GPCR domains,False
Wban_02132,Encodes protein that lacks InterPro GPCR domains,False
Wban_02133,Encodes protein that lacks InterPro GPCR domains,False
Wban_02134,Encodes protein that lacks InterPro GPCR domains,False
Wban_02135,Encodes protein that lacks InterPro GPCR domains,False
Wban_02136,Encodes protein that lacks InterPro GPCR domains,False
Wban_02137,Encodes protein that lacks InterPro GPCR domains,False
Wban_02138,Encodes protein that lacks InterPro GPCR domains,False
Wban_02139,Encodes protein that lacks InterPro GPCR domains,False
Wban_02140,Encodes protein that lacks InterPro GPCR domains,False
Wban_02141,Encodes protein that lacks InterPro GPCR domains,False
Wban_02142,Encodes protein that lacks InterPro GPCR domains,False
Wban_02143,Encodes protein that lacks InterPro GPCR domains,False
Wban_02144,Encodes protein that lacks InterPro GPCR domains,False
Wban_02145,Encodes protein that lacks InterPro GPCR domains,False
Wban_02146,Encodes protein that lacks InterPro GPCR domains,False
Wban_02147,Encodes protein that lacks InterPro GPCR domains,False
Wban_02148,Encodes protein that lacks InterPro GPCR domains,False
Wban_02149,Encodes protein that lacks InterPro GPCR domains,False
Wban_02150,Encodes protein that lacks InterPro GPCR domains,False
Wban_02151,Encodes protein that lacks InterPro GPCR domains,False
Wban_02152,Encodes protein that lacks InterPro GPCR domains,False
Wban_02153,Encodes protein that lacks InterPro GPCR domains,False
Wban_02154,Encodes protein that lacks InterPro GPCR domains,False
Wban_02155,Encodes protein that lacks InterPro GPCR domains,False
Wban_02156,Encodes protein that lacks InterPro GPCR domains,False
Wban_02157,Encodes protein that lacks InterPro GPCR domains,False
Wban_02158,Encodes protein that lacks InterPro GPCR domains,False
Wban_02159,Encodes protein that lacks InterPro GPCR domains,False
Wban_02160,Encodes protein that lacks InterPro GPCR domains,False
Wban_02161,Encodes protein that lacks InterPro GPCR domains,False
Wban_02162,Encodes protein that lacks InterPro GPCR domains,False
Wban_02163,Encodes protein that lacks InterPro GPCR domains,False
Wban_02164,Encodes protein that lacks InterPro GPCR domains,False
Wban_02165,Encodes protein that lacks InterPro GPCR domains,False
Wban_02166,Encodes protein that lacks InterPro GPCR domains,False
Wban_02167,Encodes protein that lacks InterPro GPCR domains,False
Wban_02168,Encodes protein that lacks InterPro GPCR domains,False
Wban_02169,Encodes protein that lacks InterPro GPCR domains,False
Wban_02170,Encodes protein that lacks InterPro GPCR domains,False
Wban_02171,Encodes protein that lacks InterPro GPCR domains,False
Wban_02172,Encodes protein that lacks InterPro GPCR domains,False
Wban_02173,"Encodes protein with InterPro domain(s): IPR017452 - GPCR, rhodopsin-like, 7TM",True
Wban_02174,Encodes protein that lacks InterPro GPCR domains,False
Wban_02175,Encodes protein that lacks InterPro GPCR domains,False
Wban_02176,Encodes protein that lacks InterPro GPCR domains,False
Wban_02177,Encodes protein that lacks InterPro GPCR domains,False
Wban_02178,Encodes protein that lacks InterPro GPCR domains,False
Wban_02179,Encodes protein that lacks InterPro GPCR domains,False
Wban_02180,Encodes protein that lacks InterPro GPCR domains,False
Wban_02181,Encodes protein that lacks InterPro GPCR domains,False
Wban_02182,Encodes protein that lacks InterPro GPCR domains,False
Wban_02183,Encodes protein that lacks InterPro GPCR domains,False
Wban_02184,Encodes protein that lacks InterPro GPCR domains,False
Wban_02185,Encodes protein that lacks InterPro GPCR domains,False
Wban_02186,Encodes protein that lacks InterPro GPCR domains,False
Wban_02187,Encodes protein that lacks InterPro GPCR domains,False
Wban_02188,Encodes protein that lacks InterPro GPCR domains,False
Wban_02189,Encodes protein that lacks InterPro GPCR domains,False
Wban_02190,Encodes protein that lacks InterPro GPCR domains,False
Wban_02191,Encodes protein that lacks InterPro GPCR domains,False
Wban_02192,Encodes protein that lacks InterPro GPCR domains,False
Wban_02193,Encodes protein that lacks InterPro GPCR domains,False
Wban_02194,Encodes protein that lacks InterPro GPCR domains,False
Wban_02195,Encodes protein that lacks InterPro GPCR domains,False
Wban_02196,Encodes protein that lacks InterPro GPCR domains,False
Wban_02197,Encodes protein that lacks InterPro GPCR domains,False
Wban_02198,Encodes protein that lacks InterPro GPCR domains,False
Wban_02199,Encodes protein that lacks InterPro GPCR domains,False
Wban_02200,Encodes protein that lacks InterPro GPCR domains,False
Wban_02201,Encodes protein that lacks InterPro GPCR domains,False
Wban_02202,Encodes protein that lacks InterPro GPCR domains,False
Wban_02203,Encodes protein that lacks InterPro GPCR domains,False
Wban_02204,Encodes protein that lacks InterPro GPCR domains,False
Wban_02205,Encodes protein that lacks InterPro GPCR domains,False
Wban_02206,Encodes protein that lacks InterPro GPCR domains,False
Wban_02207,Encodes protein that lacks InterPro GPCR domains,False
Wban_02208,Encodes protein that lacks InterPro GPCR domains,False
Wban_02209,Encodes protein that lacks InterPro GPCR domains,False
Wban_02210,Encodes protein that lacks InterPro GPCR domains,False
Wban_02211,Encodes protein that lacks InterPro GPCR domains,False
Wban_02212,Encodes protein that lacks InterPro GPCR domains,False
Wban_02213,Encodes protein that lacks InterPro GPCR domains,False
Wban_02214,Encodes protein that lacks InterPro GPCR domains,False
Wban_02215,Encodes protein that lacks InterPro GPCR domains,False
Wban_02216,Encodes protein that lacks InterPro GPCR domains,False
Wban_02217,Encodes protein that lacks InterPro GPCR domains,False
Wban_02218,Encodes protein that lacks InterPro GPCR domains,False
Wban_02219,Encodes protein that lacks InterPro GPCR domains,False
Wban_02220,Encodes protein that lacks InterPro GPCR domains,False
Wban_02221,Encodes protein that lacks InterPro GPCR domains,False
Wban_02222,Encodes protein that lacks InterPro GPCR domains,False
Wban_02223,Encodes protein that lacks InterPro GPCR domains,False
Wban_02224,Encodes protein that lacks InterPro GPCR domains,False
Wban_02225,Encodes protein that lacks InterPro GPCR domains,False
Wban_02226,Encodes protein that lacks InterPro GPCR domains,False
Wban_02227,Encodes protein that lacks InterPro GPCR domains,False
Wban_02228,Encodes protein that lacks InterPro GPCR domains,False
Wban_02229,Encodes protein that lacks InterPro GPCR domains,False
Wban_02230,Encodes protein that lacks InterPro GPCR domains,False
Wban_02231,Encodes protein that lacks InterPro GPCR domains,False
Wban_02232,Encodes protein that lacks InterPro GPCR domains,False
Wban_02233,Encodes protein that lacks InterPro GPCR domains,False
Wban_02234,Encodes protein that lacks InterPro GPCR domains,False
Wban_02235,Encodes protein that lacks InterPro GPCR domains,False
Wban_02236,Encodes protein that lacks InterPro GPCR domains,False
Wban_02237,Encodes protein that lacks InterPro GPCR domains,False
Wban_02238,Encodes protein that lacks InterPro GPCR domains,False
Wban_02239,Encodes protein that lacks InterPro GPCR domains,False
Wban_02240,Encodes protein that lacks InterPro GPCR domains,False
Wban_02241,Encodes protein that lacks InterPro GPCR domains,False
Wban_02242,Encodes protein that lacks InterPro GPCR domains,False
Wban_02243,Encodes protein that lacks InterPro GPCR domains,False
Wban_02244,Encodes protein that lacks InterPro GPCR domains,False
Wban_02245,Encodes protein that lacks InterPro GPCR domains,False
Wban_02246,Encodes protein that lacks InterPro GPCR domains,False
Wban_02247,Encodes protein that lacks InterPro GPCR domains,False
Wban_02248,Encodes protein that lacks InterPro GPCR domains,False
Wban_02249,Encodes protein that lacks InterPro GPCR domains,False
Wban_02250,Encodes protein that lacks InterPro GPCR domains,False
Wban_02251,Encodes protein that lacks InterPro GPCR domains,False
Wban_02252,Encodes protein that lacks InterPro GPCR domains,False
Wban_02253,Encodes protein that lacks InterPro GPCR domains,False
Wban_02254,Encodes protein that lacks InterPro GPCR domains,False
Wban_02255,Encodes protein that lacks InterPro GPCR domains,False
Wban_02256,"Encodes protein with InterPro domain(s): IPR017452 - GPCR, rhodopsin-like, 7TM, IPR039952 - G-protein coupled receptor Aex-2",True
Wban_02257,Encodes protein that lacks InterPro GPCR domains,False
Wban_02258,Encodes protein that lacks InterPro GPCR domains,False
Wban_02259,Encodes protein that lacks InterPro GPCR domains,False
Wban_02260,Encodes protein that lacks InterPro GPCR domains,False
Wban_02261,Encodes protein that lacks InterPro GPCR domains,False
Wban_02262,Encodes protein that lacks InterPro GPCR domains,False
Wban_02263,Encodes protein that lacks InterPro GPCR domains,False
Wban_02264,Encodes protein that lacks InterPro GPCR domains,False
Wban_02265,Encodes protein that lacks InterPro GPCR domains,False
Wban_02266,Encodes protein that lacks InterPro GPCR domains,False
Wban_02267,Encodes protein that lacks InterPro GPCR domains,False
Wban_02268,Encodes protein that lacks InterPro GPCR domains,False
Wban_02269,Encodes protein that lacks InterPro GPCR domains,False
Wban_02270,Encodes protein that lacks InterPro GPCR domains,False
Wban_02271,Encodes protein that lacks InterPro GPCR domains,False
Wban_02272,Encodes protein that lacks InterPro GPCR domains,False
Wban_02273,Encodes protein that lacks InterPro GPCR domains,False
Wban_02274,Encodes protein that lacks InterPro GPCR domains,False
Wban_02275,Encodes protein that lacks InterPro GPCR domains,False
Wban_02276,Encodes protein that lacks InterPro GPCR domains,False
Wban_02277,Encodes protein that lacks InterPro GPCR domains,False
Wban_02278,Encodes protein that lacks InterPro GPCR domains,False
Wban_02279,Encodes protein that lacks InterPro GPCR domains,False
Wban_02280,Encodes protein that lacks InterPro GPCR domains,False
Wban_02281,Encodes protein that lacks InterPro GPCR domains,False
Wban_02282,Encodes protein that lacks InterPro GPCR domains,False
Wban_02283,Encodes protein that lacks InterPro GPCR domains,False
Wban_02284,Encodes protein that lacks InterPro GPCR domains,False
Wban_02285,Encodes protein that lacks InterPro GPCR domains,False
Wban_02286,Encodes protein that lacks InterPro GPCR domains,False
Wban_02287,Encodes protein that lacks InterPro GPCR domains,False
Wban_02288,Encodes protein that lacks InterPro GPCR domains,False
Wban_02289,Encodes protein that lacks InterPro GPCR domains,False
Wban_02290,Encodes protein that lacks InterPro GPCR domains,False
Wban_02291,Encodes protein that lacks InterPro GPCR domains,False
Wban_02292,Encodes protein that lacks InterPro GPCR domains,False
Wban_02293,Encodes protein that lacks InterPro GPCR domains,False
Wban_02294,Encodes protein that lacks InterPro GPCR domains,False
Wban_02295,Encodes protein that lacks InterPro GPCR domains,False
Wban_02296,Encodes protein that lacks InterPro GPCR domains,False
