gene_id,production_name,alphafold_available
WBA_0000108201,wuchereria_bancrofti_prjeb536,True
WBA_0000108301,wuchereria_bancrofti_prjeb536,False
WBA_0000108401,wuchereria_bancrofti_prjeb536,True
WBA_0000108501,wuchereria_bancrofti_prjeb536,True
WBA_0000108601,wuchereria_bancrofti_prjeb536,True
WBA_0000108701,wuchereria_bancrofti_prjeb536,True
WBA_0000108801,wuchereria_bancrofti_prjeb536,False
WBA_0000108901,wuchereria_bancrofti_prjeb536,True
WBA_0000109001,wuchereria_bancrofti_prjeb536,True
WBA_0000109101,wuchereria_bancrofti_prjeb536,True
WBA_0000109201,wuchereria_bancrofti_prjeb536,True
WBA_0000109301,wuchereria_bancrofti_prjeb536,True
WBA_0000109401,wuchereria_bancrofti_prjeb536,True
WBA_0000109501,wuchereria_bancrofti_prjeb536,True
WBA_0000109601,wuchereria_bancrofti_prjeb536,True
WBA_0000109701,wuchereria_bancrofti_prjeb536,False
WBA_0000109801,wuchereria_bancrofti_prjeb536,False
WBA_0000109901,wuchereria_bancrofti_prjeb536,True
WBA_0000110001,wuchereria_bancrofti_prjeb536,True
WBA_0000110101,wuchereria_bancrofti_prjeb536,True
WBA_0000110201,wuchereria_bancrofti_prjeb536,True
WBA_0000110301,wuchereria_bancrofti_prjeb536,True
WBA_0000110401,wuchereria_bancrofti_prjeb536,True
WBA_0000110501,wuchereria_bancrofti_prjeb536,True
WBA_0000110601,wuchereria_bancrofti_prjeb536,True
WBA_0000110701,wuchereria_bancrofti_prjeb536,True
WBA_0000110801,wuchereria_bancrofti_prjeb536,True
WBA_0000110901,wuchereria_bancrofti_prjeb536,True
WBA_0000111001,wuchereria_bancrofti_prjeb536,True
WBA_0000111101,wuchereria_bancrofti_prjeb536,False
WBA_0000111201,wuchereria_bancrofti_prjeb536,True
WBA_0000111301,wuchereria_bancrofti_prjeb536,True
WBA_0000111401,wuchereria_bancrofti_prjeb536,False
WBA_0000111501,wuchereria_bancrofti_prjeb536,True
WBA_0000111601,wuchereria_bancrofti_prjeb536,True
WBA_0000111701,wuchereria_bancrofti_prjeb536,True
WBA_0000111801,wuchereria_bancrofti_prjeb536,False
WBA_0000111901,wuchereria_bancrofti_prjeb536,True
WBA_0000112001,wuchereria_bancrofti_prjeb536,True
WBA_0000112101,wuchereria_bancrofti_prjeb536,True
WBA_0000112201,wuchereria_bancrofti_prjeb536,False
WBA_0000112301,wuchereria_bancrofti_prjeb536,True
WBA_0000112401,wuchereria_bancrofti_prjeb536,True
WBA_0000112501,wuchereria_bancrofti_prjeb536,True
WBA_0000112601,wuchereria_bancrofti_prjeb536,True
WBA_0000112701,wuchereria_bancrofti_prjeb536,True
WBA_0000112801,wuchereria_bancrofti_prjeb536,True
WBA_0000112901,wuchereria_bancrofti_prjeb536,False
WBA_0000113001,wuchereria_bancrofti_prjeb536,True
WBA_0000113101,wuchereria_bancrofti_prjeb536,True
WBA_0000113201,wuchereria_bancrofti_prjeb536,True
WBA_0000113301,wuchereria_bancrofti_prjeb536,True
WBA_0000113401,wuchereria_bancrofti_prjeb536,True
WBA_0000113501,wuchereria_bancrofti_prjeb536,True
WBA_0000113601,wuchereria_bancrofti_prjeb536,True
WBA_0000113701,wuchereria_bancrofti_prjeb536,True
WBA_0000113801,wuchereria_bancrofti_prjeb536,True
WBA_0000113901,wuchereria_bancrofti_prjeb536,True
WBA_0000114001,wuchereria_bancrofti_prjeb536,True
WBA_0000114101,wuchereria_bancrofti_prjeb536,True
WBA_0000114201,wuchereria_bancrofti_prjeb536,True
WBA_0000114301,wuchereria_bancrofti_prjeb536,True
WBA_0000114401,wuchereria_bancrofti_prjeb536,True
WBA_0000114501,wuchereria_bancrofti_prjeb536,False
WBA_0000114601,wuchereria_bancrofti_prjeb536,True
WBA_0000114701,wuchereria_bancrofti_prjeb536,True
WBA_0000114801,wuchereria_bancrofti_prjeb536,True
WBA_0000114901,wuchereria_bancrofti_prjeb536,True
WBA_0000115001,wuchereria_bancrofti_prjeb536,True
WBA_0000115101,wuchereria_bancrofti_prjeb536,True
WBA_0000115201,wuchereria_bancrofti_prjeb536,True
WBA_0000115301,wuchereria_bancrofti_prjeb536,True
WBA_0000115401,wuchereria_bancrofti_prjeb536,True
WBA_0000115501,wuchereria_bancrofti_prjeb536,False
WBA_0000115601,wuchereria_bancrofti_prjeb536,True
WBA_0000115701,wuchereria_bancrofti_prjeb536,True
WBA_0000115801,wuchereria_bancrofti_prjeb536,True
WBA_0000115901,wuchereria_bancrofti_prjeb536,True
WBA_0000116001,wuchereria_bancrofti_prjeb536,True
WBA_0000116101,wuchereria_bancrofti_prjeb536,True
WBA_0000116201,wuchereria_bancrofti_prjeb536,True
WBA_0000116301,wuchereria_bancrofti_prjeb536,True
WBA_0000116401,wuchereria_bancrofti_prjeb536,True
WBA_0000116501,wuchereria_bancrofti_prjeb536,True
WBA_0000116601,wuchereria_bancrofti_prjeb536,True
WBA_0000116701,wuchereria_bancrofti_prjeb536,True
WBA_0000116801,wuchereria_bancrofti_prjeb536,True
WBA_0000116901,wuchereria_bancrofti_prjeb536,True
WBA_0000117001,wuchereria_bancrofti_prjeb536,True
WBA_0000117101,wuchereria_bancrofti_prjeb536,True
WBA_0000117201,wuchereria_bancrofti_prjeb536,True
WBA_0000117301,wuchereria_bancrofti_prjeb536,True
WBA_0000117401,wuchereria_bancrofti_prjeb536,True
WBA_0000117501,wuchereria_bancrofti_prjeb536,True
WBA_0000117601,wuchereria_bancrofti_prjeb536,False
WBA_0000117701,wuchereria_bancrofti_prjeb536,True
WBA_0000117801,wuchereria_bancrofti_prjeb536,True
WBA_0000117901,wuchereria_bancrofti_prjeb536,True
WBA_0000118001,wuchereria_bancrofti_prjeb536,True
WBA_0000118101,wuchereria_bancrofti_prjeb536,True
WBA_0000118201,wuchereria_bancrofti_prjeb536,True
WBA_0000118301,wuchereria_bancrofti_prjeb536,True
WBA_0000118401,wuchereria_bancrofti_prjeb536,True
WBA_0000118501,wuchereria_bancrofti_prjeb536,True
WBA_0000118601,wuchereria_bancrofti_prjeb536,True
WBA_0000118701,wuchereria_bancrofti_prjeb536,True
WBA_0000118801,wuchereria_bancrofti_prjeb536,False
WBA_0000118901,wuchereria_bancrofti_prjeb536,False
WBA_0000119001,wuchereria_bancrofti_prjeb536,True
WBA_0000119101,wuchereria_bancrofti_prjeb536,True
WBA_0000119201,wuchereria_bancrofti_prjeb536,True
WBA_0000119301,wuchereria_bancrofti_prjeb536,True
WBA_0000119401,wuchereria_bancrofti_prjeb536,True
WBA_0000119501,wuchereria_bancrofti_prjeb536,True
WBA_0000119601,wuchereria_bancrofti_prjeb536,True
WBA_0000119701,wuchereria_bancrofti_prjeb536,True
WBA_0000119801,wuchereria_bancrofti_prjeb536,True
WBA_0000119901,wuchereria_bancrofti_prjeb536,True
WBA_0000120001,wuchereria_bancrofti_prjeb536,True
WBA_0000120101,wuchereria_bancrofti_prjeb536,True
WBA_0000120201,wuchereria_bancrofti_prjeb536,True
WBA_0000120301,wuchereria_bancrofti_prjeb536,True
WBA_0000120401,wuchereria_bancrofti_prjeb536,True
WBA_0000120501,wuchereria_bancrofti_prjeb536,True
WBA_0000120601,wuchereria_bancrofti_prjeb536,True
WBA_0000120701,wuchereria_bancrofti_prjeb536,True
WBA_0000120801,wuchereria_bancrofti_prjeb536,True
WBA_0000120901,wuchereria_bancrofti_prjeb536,True
WBA_0000121001,wuchereria_bancrofti_prjeb536,True
WBA_0000121101,wuchereria_bancrofti_prjeb536,True
WBA_0000121201,wuchereria_bancrofti_prjeb536,True
WBA_0000121301,wuchereria_bancrofti_prjeb536,True
WBA_0000121401,wuchereria_bancrofti_prjeb536,True
WBA_0000121501,wuchereria_bancrofti_prjeb536,True
WBA_0000121601,wuchereria_bancrofti_prjeb536,True
WBA_0000121701,wuchereria_bancrofti_prjeb536,True
WBA_0000121801,wuchereria_bancrofti_prjeb536,True
WBA_0000121901,wuchereria_bancrofti_prjeb536,True
WBA_0000122001,wuchereria_bancrofti_prjeb536,True
WBA_0000122101,wuchereria_bancrofti_prjeb536,True
WBA_0000122201,wuchereria_bancrofti_prjeb536,True
WBA_0000122301,wuchereria_bancrofti_prjeb536,True
WBA_0000122401,wuchereria_bancrofti_prjeb536,True
WBA_0000122501,wuchereria_bancrofti_prjeb536,True
WBA_0000122601,wuchereria_bancrofti_prjeb536,True
WBA_0000122701,wuchereria_bancrofti_prjeb536,True
WBA_0000122801,wuchereria_bancrofti_prjeb536,True
WBA_0000122901,wuchereria_bancrofti_prjeb536,True
WBA_0000123001,wuchereria_bancrofti_prjeb536,True
WBA_0000123101,wuchereria_bancrofti_prjeb536,True
WBA_0000123201,wuchereria_bancrofti_prjeb536,False
WBA_0000123301,wuchereria_bancrofti_prjeb536,True
WBA_0000123401,wuchereria_bancrofti_prjeb536,True
WBA_0000123501,wuchereria_bancrofti_prjeb536,True
WBA_0000123601,wuchereria_bancrofti_prjeb536,True
WBA_0000123701,wuchereria_bancrofti_prjeb536,False
WBA_0000123801,wuchereria_bancrofti_prjeb536,True
WBA_0000123901,wuchereria_bancrofti_prjeb536,True
WBA_0000124001,wuchereria_bancrofti_prjeb536,True
WBA_0000124101,wuchereria_bancrofti_prjeb536,True
WBA_0000124201,wuchereria_bancrofti_prjeb536,True
WBA_0000124301,wuchereria_bancrofti_prjeb536,False
WBA_0000124401,wuchereria_bancrofti_prjeb536,False
WBA_0000124501,wuchereria_bancrofti_prjeb536,True
WBA_0000124601,wuchereria_bancrofti_prjeb536,True
WBA_0000124701,wuchereria_bancrofti_prjeb536,True
WBA_0000124801,wuchereria_bancrofti_prjeb536,True
WBA_0000124901,wuchereria_bancrofti_prjeb536,True
WBA_0000125001,wuchereria_bancrofti_prjeb536,True
WBA_0000125101,wuchereria_bancrofti_prjeb536,True
WBA_0000125201,wuchereria_bancrofti_prjeb536,True
WBA_0000125301,wuchereria_bancrofti_prjeb536,True
WBA_0000125401,wuchereria_bancrofti_prjeb536,True
WBA_0000125501,wuchereria_bancrofti_prjeb536,True
WBA_0000125601,wuchereria_bancrofti_prjeb536,True
WBA_0000125701,wuchereria_bancrofti_prjeb536,True
WBA_0000125801,wuchereria_bancrofti_prjeb536,True
WBA_0000125901,wuchereria_bancrofti_prjeb536,True
WBA_0000126001,wuchereria_bancrofti_prjeb536,True
WBA_0000126101,wuchereria_bancrofti_prjeb536,True
WBA_0000126201,wuchereria_bancrofti_prjeb536,True
WBA_0000126301,wuchereria_bancrofti_prjeb536,True
WBA_0000126401,wuchereria_bancrofti_prjeb536,True
WBA_0000126501,wuchereria_bancrofti_prjeb536,True
WBA_0000126601,wuchereria_bancrofti_prjeb536,True
WBA_0000126701,wuchereria_bancrofti_prjeb536,True
WBA_0000126801,wuchereria_bancrofti_prjeb536,True
WBA_0000126901,wuchereria_bancrofti_prjeb536,True
WBA_0000127001,wuchereria_bancrofti_prjeb536,False
WBA_0000127101,wuchereria_bancrofti_prjeb536,True
WBA_0000127201,wuchereria_bancrofti_prjeb536,True
WBA_0000127301,wuchereria_bancrofti_prjeb536,False
WBA_0000127401,wuchereria_bancrofti_prjeb536,True
WBA_0000127501,wuchereria_bancrofti_prjeb536,True
WBA_0000127601,wuchereria_bancrofti_prjeb536,True
WBA_0000127701,wuchereria_bancrofti_prjeb536,True
WBA_0000127801,wuchereria_bancrofti_prjeb536,True
WBA_0000127901,wuchereria_bancrofti_prjeb536,False
WBA_0000128001,wuchereria_bancrofti_prjeb536,True
WBA_0000128101,wuchereria_bancrofti_prjeb536,False
WBA_0000128201,wuchereria_bancrofti_prjeb536,True
WBA_0000128301,wuchereria_bancrofti_prjeb536,True
WBA_0000128401,wuchereria_bancrofti_prjeb536,True
WBA_0000128501,wuchereria_bancrofti_prjeb536,True
WBA_0000128601,wuchereria_bancrofti_prjeb536,True
WBA_0000128701,wuchereria_bancrofti_prjeb536,True
WBA_0000128801,wuchereria_bancrofti_prjeb536,False
WBA_0000128901,wuchereria_bancrofti_prjeb536,False
WBA_0000129001,wuchereria_bancrofti_prjeb536,True
WBA_0000129101,wuchereria_bancrofti_prjeb536,True
WBA_0000129201,wuchereria_bancrofti_prjeb536,True
WBA_0000129301,wuchereria_bancrofti_prjeb536,True
WBA_0000129401,wuchereria_bancrofti_prjeb536,True
WBA_0000129501,wuchereria_bancrofti_prjeb536,True
WBA_0000129601,wuchereria_bancrofti_prjeb536,True
WBA_0000129701,wuchereria_bancrofti_prjeb536,True
WBA_0000129801,wuchereria_bancrofti_prjeb536,True
WBA_0000129901,wuchereria_bancrofti_prjeb536,False
WBA_0000130001,wuchereria_bancrofti_prjeb536,True
WBA_0000130101,wuchereria_bancrofti_prjeb536,True
WBA_0000130201,wuchereria_bancrofti_prjeb536,True
WBA_0000130301,wuchereria_bancrofti_prjeb536,True
WBA_0000130401,wuchereria_bancrofti_prjeb536,True
WBA_0000130501,wuchereria_bancrofti_prjeb536,True
WBA_0000130601,wuchereria_bancrofti_prjeb536,True
WBA_0000130701,wuchereria_bancrofti_prjeb536,True
WBA_0000130801,wuchereria_bancrofti_prjeb536,True
WBA_0000130901,wuchereria_bancrofti_prjeb536,True
WBA_0000131001,wuchereria_bancrofti_prjeb536,True
WBA_0000131101,wuchereria_bancrofti_prjeb536,True
WBA_0000131201,wuchereria_bancrofti_prjeb536,True
WBA_0000131301,wuchereria_bancrofti_prjeb536,True
WBA_0000131401,wuchereria_bancrofti_prjeb536,True
WBA_0000131501,wuchereria_bancrofti_prjeb536,True
WBA_0000131601,wuchereria_bancrofti_prjeb536,True
WBA_0000131701,wuchereria_bancrofti_prjeb536,False
WBA_0000131801,wuchereria_bancrofti_prjeb536,True
WBA_0000131901,wuchereria_bancrofti_prjeb536,True
WBA_0000132001,wuchereria_bancrofti_prjeb536,True
WBA_0000132101,wuchereria_bancrofti_prjeb536,True
WBA_0000132201,wuchereria_bancrofti_prjeb536,True
WBA_0000132301,wuchereria_bancrofti_prjeb536,True
WBA_0000132401,wuchereria_bancrofti_prjeb536,False
WBA_0000132501,wuchereria_bancrofti_prjeb536,True
WBA_0000132601,wuchereria_bancrofti_prjeb536,True
WBA_0000132701,wuchereria_bancrofti_prjeb536,True
WBA_0000132801,wuchereria_bancrofti_prjeb536,False
WBA_0000132901,wuchereria_bancrofti_prjeb536,True
WBA_0000133001,wuchereria_bancrofti_prjeb536,True
WBA_0000133101,wuchereria_bancrofti_prjeb536,False
WBA_0000133201,wuchereria_bancrofti_prjeb536,True
WBA_0000133301,wuchereria_bancrofti_prjeb536,True
WBA_0000133401,wuchereria_bancrofti_prjeb536,True
WBA_0000133501,wuchereria_bancrofti_prjeb536,False
WBA_0000133601,wuchereria_bancrofti_prjeb536,True
WBA_0000133701,wuchereria_bancrofti_prjeb536,False
WBA_0000133801,wuchereria_bancrofti_prjeb536,True
WBA_0000133901,wuchereria_bancrofti_prjeb536,True
WBA_0000134001,wuchereria_bancrofti_prjeb536,True
WBA_0000134101,wuchereria_bancrofti_prjeb536,True
WBA_0000134201,wuchereria_bancrofti_prjeb536,True
WBA_0000134301,wuchereria_bancrofti_prjeb536,True
WBA_0000134401,wuchereria_bancrofti_prjeb536,False
WBA_0000134501,wuchereria_bancrofti_prjeb536,False
WBA_0000134601,wuchereria_bancrofti_prjeb536,True
WBA_0000134701,wuchereria_bancrofti_prjeb536,False
WBA_0000134801,wuchereria_bancrofti_prjeb536,True
WBA_0000134901,wuchereria_bancrofti_prjeb536,True
WBA_0000135001,wuchereria_bancrofti_prjeb536,True
WBA_0000135101,wuchereria_bancrofti_prjeb536,False
WBA_0000135201,wuchereria_bancrofti_prjeb536,True
WBA_0000135301,wuchereria_bancrofti_prjeb536,True
WBA_0000135401,wuchereria_bancrofti_prjeb536,True
WBA_0000135501,wuchereria_bancrofti_prjeb536,True
WBA_0000135601,wuchereria_bancrofti_prjeb536,True
WBA_0000135701,wuchereria_bancrofti_prjeb536,True
WBA_0000135801,wuchereria_bancrofti_prjeb536,False
WBA_0000135901,wuchereria_bancrofti_prjeb536,True
WBA_0000136001,wuchereria_bancrofti_prjeb536,True
WBA_0000136101,wuchereria_bancrofti_prjeb536,True
WBA_0000136201,wuchereria_bancrofti_prjeb536,True
WBA_0000136301,wuchereria_bancrofti_prjeb536,True
WBA_0000136401,wuchereria_bancrofti_prjeb536,True
WBA_0000136501,wuchereria_bancrofti_prjeb536,True
WBA_0000136601,wuchereria_bancrofti_prjeb536,True
WBA_0000136701,wuchereria_bancrofti_prjeb536,True
WBA_0000136801,wuchereria_bancrofti_prjeb536,True
WBA_0000136901,wuchereria_bancrofti_prjeb536,True
WBA_0000137001,wuchereria_bancrofti_prjeb536,True
WBA_0000137101,wuchereria_bancrofti_prjeb536,True
WBA_0000137201,wuchereria_bancrofti_prjeb536,True
WBA_0000137301,wuchereria_bancrofti_prjeb536,False
WBA_0000137401,wuchereria_bancrofti_prjeb536,False
WBA_0000137501,wuchereria_bancrofti_prjeb536,True
WBA_0000137601,wuchereria_bancrofti_prjeb536,True
WBA_0000137701,wuchereria_bancrofti_prjeb536,True
WBA_0000137801,wuchereria_bancrofti_prjeb536,True
WBA_0000137901,wuchereria_bancrofti_prjeb536,True
WBA_0000138001,wuchereria_bancrofti_prjeb536,False
WBA_0000138101,wuchereria_bancrofti_prjeb536,True
WBA_0000138201,wuchereria_bancrofti_prjeb536,True
WBA_0000138301,wuchereria_bancrofti_prjeb536,False
WBA_0000138401,wuchereria_bancrofti_prjeb536,True
WBA_0000138501,wuchereria_bancrofti_prjeb536,True
WBA_0000138601,wuchereria_bancrofti_prjeb536,True
WBA_0000138701,wuchereria_bancrofti_prjeb536,True
WBA_0000138801,wuchereria_bancrofti_prjeb536,True
WBA_0000138901,wuchereria_bancrofti_prjeb536,True
WBA_0000139001,wuchereria_bancrofti_prjeb536,True
WBA_0000139101,wuchereria_bancrofti_prjeb536,True
WBA_0000139201,wuchereria_bancrofti_prjeb536,True
WBA_0000139301,wuchereria_bancrofti_prjeb536,True
WBA_0000139401,wuchereria_bancrofti_prjeb536,True
WBA_0000139501,wuchereria_bancrofti_prjeb536,True
WBA_0000139601,wuchereria_bancrofti_prjeb536,True
WBA_0000139701,wuchereria_bancrofti_prjeb536,True
WBA_0000139801,wuchereria_bancrofti_prjeb536,True
WBA_0000139901,wuchereria_bancrofti_prjeb536,True
WBA_0000140001,wuchereria_bancrofti_prjeb536,True
WBA_0000140101,wuchereria_bancrofti_prjeb536,True
WBA_0000140201,wuchereria_bancrofti_prjeb536,True
WBA_0000140301,wuchereria_bancrofti_prjeb536,False
WBA_0000140401,wuchereria_bancrofti_prjeb536,True
WBA_0000140501,wuchereria_bancrofti_prjeb536,True
WBA_0000140601,wuchereria_bancrofti_prjeb536,True
WBA_0000140701,wuchereria_bancrofti_prjeb536,True
WBA_0000140801,wuchereria_bancrofti_prjeb536,True
WBA_0000140901,wuchereria_bancrofti_prjeb536,True
WBA_0000141001,wuchereria_bancrofti_prjeb536,True
WBA_0000141101,wuchereria_bancrofti_prjeb536,True
WBA_0000141201,wuchereria_bancrofti_prjeb536,True
WBA_0000141301,wuchereria_bancrofti_prjeb536,True
WBA_0000141401,wuchereria_bancrofti_prjeb536,True
WBA_0000141501,wuchereria_bancrofti_prjeb536,True
WBA_0000141601,wuchereria_bancrofti_prjeb536,True
WBA_0000141701,wuchereria_bancrofti_prjeb536,True
WBA_0000141801,wuchereria_bancrofti_prjeb536,True
WBA_0000141901,wuchereria_bancrofti_prjeb536,True
WBA_0000142001,wuchereria_bancrofti_prjeb536,False
WBA_0000142101,wuchereria_bancrofti_prjeb536,True
WBA_0000142201,wuchereria_bancrofti_prjeb536,True
WBA_0000142301,wuchereria_bancrofti_prjeb536,True
WBA_0000142401,wuchereria_bancrofti_prjeb536,False
WBA_0000142501,wuchereria_bancrofti_prjeb536,True
WBA_0000142601,wuchereria_bancrofti_prjeb536,True
WBA_0000142701,wuchereria_bancrofti_prjeb536,True
WBA_0000142801,wuchereria_bancrofti_prjeb536,True
WBA_0000142901,wuchereria_bancrofti_prjeb536,True
WBA_0000143001,wuchereria_bancrofti_prjeb536,True
WBA_0000143101,wuchereria_bancrofti_prjeb536,True
WBA_0000143201,wuchereria_bancrofti_prjeb536,False
WBA_0000143301,wuchereria_bancrofti_prjeb536,False
WBA_0000143401,wuchereria_bancrofti_prjeb536,False
WBA_0000143501,wuchereria_bancrofti_prjeb536,True
WBA_0000143601,wuchereria_bancrofti_prjeb536,True
WBA_0000143701,wuchereria_bancrofti_prjeb536,True
WBA_0000143801,wuchereria_bancrofti_prjeb536,False
WBA_0000143901,wuchereria_bancrofti_prjeb536,True
WBA_0000144001,wuchereria_bancrofti_prjeb536,True
WBA_0000144101,wuchereria_bancrofti_prjeb536,True
WBA_0000144201,wuchereria_bancrofti_prjeb536,True
WBA_0000144301,wuchereria_bancrofti_prjeb536,True
WBA_0000144401,wuchereria_bancrofti_prjeb536,True
WBA_0000144501,wuchereria_bancrofti_prjeb536,True
WBA_0000144601,wuchereria_bancrofti_prjeb536,False
WBA_0000144701,wuchereria_bancrofti_prjeb536,True
WBA_0000144801,wuchereria_bancrofti_prjeb536,True
WBA_0000144901,wuchereria_bancrofti_prjeb536,True
WBA_0000145001,wuchereria_bancrofti_prjeb536,True
WBA_0000145101,wuchereria_bancrofti_prjeb536,True
WBA_0000145201,wuchereria_bancrofti_prjeb536,True
WBA_0000145301,wuchereria_bancrofti_prjeb536,True
WBA_0000145401,wuchereria_bancrofti_prjeb536,True
WBA_0000145501,wuchereria_bancrofti_prjeb536,True
WBA_0000145601,wuchereria_bancrofti_prjeb536,True
WBA_0000145701,wuchereria_bancrofti_prjeb536,True
WBA_0000145801,wuchereria_bancrofti_prjeb536,True
WBA_0000145901,wuchereria_bancrofti_prjeb536,True
WBA_0000146001,wuchereria_bancrofti_prjeb536,False
WBA_0000146101,wuchereria_bancrofti_prjeb536,True
WBA_0000146201,wuchereria_bancrofti_prjeb536,True
WBA_0000146301,wuchereria_bancrofti_prjeb536,False
WBA_0000146401,wuchereria_bancrofti_prjeb536,True
WBA_0000146501,wuchereria_bancrofti_prjeb536,True
WBA_0000146601,wuchereria_bancrofti_prjeb536,True
WBA_0000146701,wuchereria_bancrofti_prjeb536,True
WBA_0000146801,wuchereria_bancrofti_prjeb536,True
WBA_0000146901,wuchereria_bancrofti_prjeb536,True
WBA_0000147001,wuchereria_bancrofti_prjeb536,True
WBA_0000147101,wuchereria_bancrofti_prjeb536,True
WBA_0000147201,wuchereria_bancrofti_prjeb536,True
WBA_0000147301,wuchereria_bancrofti_prjeb536,True
WBA_0000147401,wuchereria_bancrofti_prjeb536,False
WBA_0000147501,wuchereria_bancrofti_prjeb536,True
WBA_0000147601,wuchereria_bancrofti_prjeb536,True
WBA_0000147701,wuchereria_bancrofti_prjeb536,True
WBA_0000147801,wuchereria_bancrofti_prjeb536,True
WBA_0000147901,wuchereria_bancrofti_prjeb536,True
WBA_0000148001,wuchereria_bancrofti_prjeb536,False
WBA_0000148101,wuchereria_bancrofti_prjeb536,True
WBA_0000148201,wuchereria_bancrofti_prjeb536,True
WBA_0000148301,wuchereria_bancrofti_prjeb536,True
WBA_0000148401,wuchereria_bancrofti_prjeb536,True
WBA_0000148501,wuchereria_bancrofti_prjeb536,True
WBA_0000148601,wuchereria_bancrofti_prjeb536,True
WBA_0000148701,wuchereria_bancrofti_prjeb536,True
WBA_0000148801,wuchereria_bancrofti_prjeb536,True
WBA_0000148901,wuchereria_bancrofti_prjeb536,False
WBA_0000149001,wuchereria_bancrofti_prjeb536,True
WBA_0000149101,wuchereria_bancrofti_prjeb536,True
WBA_0000149201,wuchereria_bancrofti_prjeb536,True
WBA_0000149301,wuchereria_bancrofti_prjeb536,True
WBA_0000149401,wuchereria_bancrofti_prjeb536,True
WBA_0000149501,wuchereria_bancrofti_prjeb536,True
WBA_0000149601,wuchereria_bancrofti_prjeb536,True
WBA_0000149701,wuchereria_bancrofti_prjeb536,False
WBA_0000149801,wuchereria_bancrofti_prjeb536,True
WBA_0000149901,wuchereria_bancrofti_prjeb536,True
WBA_0000150001,wuchereria_bancrofti_prjeb536,True
WBA_0000150101,wuchereria_bancrofti_prjeb536,True
WBA_0000150201,wuchereria_bancrofti_prjeb536,True
WBA_0000150301,wuchereria_bancrofti_prjeb536,True
WBA_0000150401,wuchereria_bancrofti_prjeb536,True
WBA_0000150501,wuchereria_bancrofti_prjeb536,False
WBA_0000150601,wuchereria_bancrofti_prjeb536,True
WBA_0000150701,wuchereria_bancrofti_prjeb536,True
WBA_0000150801,wuchereria_bancrofti_prjeb536,True
WBA_0000150901,wuchereria_bancrofti_prjeb536,True
WBA_0000151001,wuchereria_bancrofti_prjeb536,False
WBA_0000151101,wuchereria_bancrofti_prjeb536,True
WBA_0000151201,wuchereria_bancrofti_prjeb536,True
WBA_0000151301,wuchereria_bancrofti_prjeb536,True
WBA_0000151401,wuchereria_bancrofti_prjeb536,True
WBA_0000151501,wuchereria_bancrofti_prjeb536,True
WBA_0000151601,wuchereria_bancrofti_prjeb536,True
WBA_0000151701,wuchereria_bancrofti_prjeb536,True
WBA_0000151801,wuchereria_bancrofti_prjeb536,True
WBA_0000151901,wuchereria_bancrofti_prjeb536,True
WBA_0000152001,wuchereria_bancrofti_prjeb536,True
WBA_0000152101,wuchereria_bancrofti_prjeb536,False
WBA_0000152201,wuchereria_bancrofti_prjeb536,True
WBA_0000152301,wuchereria_bancrofti_prjeb536,True
WBA_0000152401,wuchereria_bancrofti_prjeb536,True
WBA_0000152501,wuchereria_bancrofti_prjeb536,True
WBA_0000152601,wuchereria_bancrofti_prjeb536,True
WBA_0000152701,wuchereria_bancrofti_prjeb536,False
WBA_0000152801,wuchereria_bancrofti_prjeb536,True
WBA_0000152901,wuchereria_bancrofti_prjeb536,True
WBA_0000153001,wuchereria_bancrofti_prjeb536,True
WBA_0000153101,wuchereria_bancrofti_prjeb536,True
WBA_0000153201,wuchereria_bancrofti_prjeb536,True
WBA_0000153301,wuchereria_bancrofti_prjeb536,True
WBA_0000153401,wuchereria_bancrofti_prjeb536,True
WBA_0000153501,wuchereria_bancrofti_prjeb536,False
WBA_0000153601,wuchereria_bancrofti_prjeb536,True
WBA_0000153701,wuchereria_bancrofti_prjeb536,True
WBA_0000153801,wuchereria_bancrofti_prjeb536,True
WBA_0000153901,wuchereria_bancrofti_prjeb536,False
WBA_0000154001,wuchereria_bancrofti_prjeb536,True
WBA_0000154101,wuchereria_bancrofti_prjeb536,True
WBA_0000154201,wuchereria_bancrofti_prjeb536,True
WBA_0000154301,wuchereria_bancrofti_prjeb536,True
WBA_0000154401,wuchereria_bancrofti_prjeb536,True
WBA_0000154501,wuchereria_bancrofti_prjeb536,True
WBA_0000154601,wuchereria_bancrofti_prjeb536,True
WBA_0000154701,wuchereria_bancrofti_prjeb536,True
WBA_0000154801,wuchereria_bancrofti_prjeb536,True
WBA_0000154901,wuchereria_bancrofti_prjeb536,True
WBA_0000155001,wuchereria_bancrofti_prjeb536,False
WBA_0000155101,wuchereria_bancrofti_prjeb536,True
WBA_0000155201,wuchereria_bancrofti_prjeb536,True
WBA_0000155301,wuchereria_bancrofti_prjeb536,True
WBA_0000155401,wuchereria_bancrofti_prjeb536,True
WBA_0000155501,wuchereria_bancrofti_prjeb536,True
WBA_0000155601,wuchereria_bancrofti_prjeb536,True
WBA_0000155701,wuchereria_bancrofti_prjeb536,True
WBA_0000155801,wuchereria_bancrofti_prjeb536,True
WBA_0000155901,wuchereria_bancrofti_prjeb536,True
WBA_0000156001,wuchereria_bancrofti_prjeb536,True
WBA_0000156101,wuchereria_bancrofti_prjeb536,False
WBA_0000156201,wuchereria_bancrofti_prjeb536,True
WBA_0000156301,wuchereria_bancrofti_prjeb536,True
